Data de Referência;Ano e Mes;Código Tipo Ponto Interação;Descrição Tipo Ponto Interação;Código Meio de Interação;Descrição Meio de Interação;Código do Serviço;Descrição do Serviço;Código Ponto Atendimento;Descrição Ponto Atendiemnto;Processos Iniciados
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;809
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1513
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1761
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1249
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;974
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1376
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1454
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1477
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1500
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1618
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;999
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;767
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1194
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1084
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1285
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1037
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1307
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;831
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1220
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1034
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1330
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1202
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1163
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1188
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;923
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;938
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1022
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;870
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;622
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1031
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1183
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1271
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;798
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;590
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1083
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;554
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;461
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;615
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1122
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1081
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;955
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;2235
2026-02-03;202408;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1051
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1347
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1246
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1216
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1316
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1236
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1151
2026-02-03;202409;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1151
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1302
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;769
2026-02-03;202410;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1056
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;497
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;708
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1736
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1151
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;758
2026-02-03;202411;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;886
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1041
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;955
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;951
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;632
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1693
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;844
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;679
2026-02-03;202412;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;603
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;872
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1924
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1923
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1755
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1233
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;680
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1456
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1433
2026-02-03;202501;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1120
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1206
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1379
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1150
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1121
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;992
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1389
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1063
2026-02-03;202502;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1447
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;629
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1191
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1198
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1114
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1380
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1359
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;724
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1292
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1253
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;721
2026-02-03;202503;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1740
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1404
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;673
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1208
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1230
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1134
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;803
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1488
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1187
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;826
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1481
2026-02-03;202504;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;787
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1357
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1036
2026-02-03;202403;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;788
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1609
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;788
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;782
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1704
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;864
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1366
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1102
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;878
2026-02-03;202404;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1109
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;980
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;736
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;933
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1239
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1254
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;648
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1191
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1117
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1278
2026-02-03;202405;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;803
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;553
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1112
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;715
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;655
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;842
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1103
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1390
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;575
2026-02-03;202406;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;840
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1055
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1095
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1156
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;949
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1139
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1100
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;628
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1166
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1079
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1049
2026-02-03;202407;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1060
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1225
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1603
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1092
2026-02-03;202505;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;857
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;1216
2026-02-03;202506;2; Digital;PointOfCareType.Web;Aplicação Web;CES:SRV:000000019;Ativar a Chave Móvel Digital;;;870
